Student_ID,JAMB_Score,State_of_Origin,Distance_Category,Program_Type,Academic_Year,Financial_Aid,Disciplinary_Count,Internet_Access,Library_Usage,Cumulative_GPA,Attendance_Rate,Predicted_Dropout
2263,204,Lagos,Regional,Arts,4,0,2,1,9,2.693450928507813,0.37817314145740943,1
2264,204,Rivers,Regional,Management,3,1,0,1,8,2.7800587833756807,0.3954947124309829,0
2265,233,Rivers,Far,Arts,2,0,0,1,0,2.851672823505531,0.40981752045695297,0
2266,212,Other,Far,Arts,4,0,0,0,2,3.034380831451175,0.44635912204608175,1
2267,343,Lagos,Local,Management,1,1,0,1,10,1.6856231384625548,0.1766075834483577,0
2268,274,Oyo,Regional,Science,1,0,0,0,6,3.0548609111055205,0.4504551379769508,0
2269,193,Kano,Far,Science,1,1,0,0,17,4.627131358546519,0.7649092274651506,0
2270,244,Rivers,Local,Arts,1,0,0,1,12,2.4832240262106366,0.3361277609979741,0
2271,289,Rivers,Regional,Science,3,0,2,0,17,2.733205125224189,0.38612398080068455,0
2272,259,Other,Local,Management,4,0,0,1,15,2.2531058694428836,0.29010412964442345,1
2273,233,Kano,Regional,Management,3,0,3,0,15,3.689729541116283,0.5774288639791034,0
2274,304,Lagos,Local,Management,1,1,0,1,20,4.162557886513902,0.6719945330586271,0
2275,310,Rivers,Far,Arts,1,0,0,1,9,4.1442542713421,0.6683338100242667,0
2276,348,Lagos,Regional,Science,1,0,0,0,8,2.2015915288850723,0.2798012615328612,0
2277,313,Lagos,Local,Science,3,0,0,0,7,3.5998333843975683,0.5594496326353604,0
2278,204,Enugu,Local,Management,1,0,0,1,18,4.347000027371389,0.7088829612301246,0
2279,320,Lagos,Regional,Science,4,0,0,0,2,3.6077304861680988,0.5610290529894665,0
2280,296,Lagos,Far,Arts,1,1,0,0,8,3.5827277466750216,0.5560285050908511,0
2281,315,Oyo,Regional,Management,4,1,0,1,1,2.8226859370918733,0.4040201431742214,0
2282,328,Rivers,Regional,Science,4,1,0,1,18,3.3760878590349312,0.514700527562833,0
2283,204,Lagos,Local,Science,1,0,0,1,7,4.189054543765124,0.6772938645088715,0
2284,258,Kano,Regional,Arts,3,0,4,1,17,3.462567174743011,0.5319963907044489,0
2285,247,Oyo,Regional,Management,2,0,0,0,7,2.201380195176219,0.27975899479109057,1
2286,191,Kano,Regional,Science,2,0,1,0,4,2.835166660571223,0.4065162878700914,1
2287,211,Enugu,Local,Management,4,0,0,0,5,4.167423631111195,0.6729676819780857,0
2288,307,Lagos,Regional,Arts,3,0,0,0,9,3.4597946562808763,0.531441887012022,0
2289,275,Enugu,Regional,Management,2,1,0,1,14,3.295249662594461,0.49853288827473896,0
2290,271,Rivers,Far,Science,1,0,0,1,3,2.75678757340264,0.3908404704363748,0
2291,320,Oyo,Far,Science,1,1,3,0,2,4.1508793444275485,0.6696588246413564,0
2292,210,Other,Regional,Management,4,0,0,0,8,4.529930078257806,0.7454689714074079,0
2293,257,Oyo,Regional,Management,3,0,2,1,15,4.210551298414426,0.681593215438732,0
2294,199,Kano,Local,Arts,3,1,1,1,15,4.354073297156298,0.7102976151871064,0
2295,325,Kano,Far,Management,2,0,0,0,14,2.9130350073870668,0.42208995723326015,0
2296,239,Rivers,Local,Management,2,1,0,1,8,2.7998647221008772,0.39945590017602217,0
2297,313,Kano,Local,Science,1,0,0,1,16,3.0749238612006513,0.454467727995977,0
2298,339,Kano,Local,Arts,4,0,0,0,20,3.230858593581003,0.48565467447204735,0
2299,272,Other,Far,Management,3,0,0,0,11,4.344815824100205,0.7084461205758876,0
2300,222,Rivers,Local,Science,2,0,0,0,7,4.132709391574734,0.6660248340707935,0
2301,309,Rivers,Regional,Science,2,0,0,0,13,3.6307755098035956,0.5656380577165658,0
2302,239,Enugu,Regional,Management,4,0,0,1,17,2.0550505873224907,0.25049307322034486,1
2303,330,Enugu,Local,Science,4,1,0,0,11,1.8495825243225,0.20939946062034676,0
2304,210,Lagos,Local,Science,1,1,1,1,13,3.392370195841363,0.5179569949241193,0
2305,184,Other,Far,Management,4,1,0,0,19,3.9042105644805734,0.6203250686519615,0
2306,341,Kano,Far,Arts,1,0,0,1,4,3.13634636081109,0.4667522279180647,0
2307,189,Oyo,Local,Management,1,0,0,0,0,4.731923603982724,0.7858676765523916,0
2308,268,Other,Far,Management,4,0,1,0,12,2.334047164975652,0.3062923887509771,1
2309,309,Oyo,Regional,Science,4,0,0,1,13,2.233318440403521,0.2861466438365509,0
2310,305,Enugu,Local,Science,4,1,3,0,1,2.6685752204205433,0.3731979998399554,0
2311,190,Lagos,Regional,Science,4,1,5,1,15,2.6381622294470115,0.36711540164524903,1
2312,338,Rivers,Far,Science,4,0,2,1,4,3.6210286949455837,0.5636886947449635,0
2313,235,Oyo,Regional,Arts,1,1,0,1,0,2.862630518525198,0.4120090594608864,0
2314,262,Rivers,Local,Arts,2,0,0,0,11,1.9617276309770708,0.23182848195126093,1
2315,316,Other,Far,Arts,3,0,2,0,18,3.9132627653560936,0.6221355088270655,0
2316,278,Rivers,Regional,Science,3,0,1,1,9,1.7920384591422964,0.19789064758430602,1
2317,328,Kano,Local,Science,1,0,2,1,11,2.343025421591433,0.3080880400741333,0
2318,252,Kano,Regional,Arts,1,0,0,0,18,1.901834743404905,0.21984990443682773,1
2319,335,Rivers,Regional,Arts,2,0,0,1,15,3.365697021656699,0.5126223600871865,0
2320,294,Enugu,Far,Science,4,1,0,0,16,3.34883816972097,0.5092505897000408,0
2321,186,Oyo,Regional,Arts,1,0,1,0,12,4.733163456813083,0.7861156471184633,0
2322,259,Oyo,Local,Science,3,1,0,0,6,3.93106132491644,0.6256952207391347,0
2323,323,Other,Regional,Science,4,1,0,1,2,4.353316946673761,0.7101463450905989,0
2324,276,Other,Regional,Management,1,0,0,1,4,3.4308877210387947,0.5256604999636056,0
2325,183,Other,Local,Science,4,0,0,0,3,2.4184545431275493,0.3231738643813566,1
2326,183,Lagos,Regional,Arts,3,1,0,1,14,3.302486081594797,0.49998017207480616,0
2327,282,Oyo,Far,Science,4,1,0,1,16,3.673936805909846,0.5742703169378159,0
2328,219,Kano,Local,Science,1,1,0,1,11,3.76304590580126,0.5920921369160987,0
2329,196,Lagos,Regional,Science,1,0,0,0,13,2.8220702847133263,0.40389701269851197,1
2330,280,Oyo,Local,Management,3,0,0,0,3,3.5910291790259197,0.5576887915610307,0
2331,282,Rivers,Local,Arts,2,1,2,1,16,2.4535776233269884,0.33019848042124444,0
2332,303,Lagos,Local,Management,2,0,0,0,10,2.3653779247114266,0.31255854069813205,0
2333,231,Lagos,Local,Arts,4,0,0,1,5,2.3073722308916125,0.30095740193416926,1
2334,231,Lagos,Far,Arts,1,0,1,0,3,3.2197007908454376,0.4834231139249343,0
2335,343,Other,Local,Science,1,0,0,1,12,2.257730915938957,0.2910291389436382,0
2336,303,Lagos,Regional,Science,3,0,1,0,19,2.860204488103194,0.41152385337648556,0
2337,345,Kano,Local,Science,3,0,3,0,14,3.9223332411311667,0.6239496039820801,0
2338,242,Rivers,Far,Science,1,0,0,1,17,2.3766962575373562,0.314822207263318,1
2339,295,Rivers,Regional,Arts,3,1,0,0,16,2.7965503731965464,0.398793030395156,0
2340,241,Other,Regional,Science,2,0,0,1,18,3.257305021420936,0.49094396004003393,0
2341,186,Lagos,Local,Science,2,0,2,0,9,3.3975095212258135,0.5189848600010094,0
2342,334,Enugu,Local,Science,4,1,0,0,4,2.8005675273555513,0.399596461226957,0
2343,271,Oyo,Local,Arts,3,1,0,0,11,3.8294880549881256,0.6053805667534718,0
2344,193,Other,Far,Arts,4,1,2,1,14,3.67236184062778,0.5739553238814027,0
2345,265,Oyo,Regional,Management,3,0,2,0,3,4.111885283489363,0.6618600124537193,0
2346,312,Other,Regional,Science,3,1,0,1,7,3.134718460522352,0.4664266478603172,0
2347,309,Lagos,Regional,Science,2,0,0,0,19,2.7897449524349254,0.39743194624283185,0
2348,241,Rivers,Local,Science,1,0,0,0,16,2.6538943823903027,0.3702618322339073,1
2349,328,Rivers,Regional,Management,3,0,0,0,5,3.4456220143434906,0.5286073586245449,0
2350,258,Other,Regional,Science,3,0,2,0,15,2.898275373750982,0.41913803050604315,0
2351,328,Kano,Regional,Arts,3,0,0,1,4,2.744664177855369,0.3884157913269205,0
2352,317,Kano,Regional,Arts,1,1,0,0,13,2.8413701886037424,0.4077569934765952,0
2353,237,Rivers,Local,Science,4,0,2,1,1,2.6530476119005986,0.37009247813596646,1
2354,299,Lagos,Local,Science,4,1,0,1,16,3.359216890210186,0.511326333797884,0
2355,346,Kano,Far,Science,3,0,1,0,5,2.0699334539647514,0.253469646548797,0
2356,312,Other,Regional,Management,3,0,0,1,10,3.4424130339799706,0.5279655625518409,0
2357,244,Rivers,Local,Arts,4,0,1,1,1,3.741239008322361,0.5877307574203189,0
2358,192,Oyo,Far,Arts,4,0,4,1,0,2.735296689458162,0.38654229364747916,1
2359,261,Oyo,Local,Arts,2,1,0,1,4,4.737629551685238,0.7870088660928943,0
2360,339,Rivers,Far,Arts,3,0,1,1,7,3.2140970487814826,0.4823023655121432,0
2361,343,Lagos,Far,Arts,4,0,4,1,3,1.9509256135200892,0.2296680784598646,1
2362,318,Kano,Far,Science,2,1,4,0,18,2.9750056749306637,0.43448409074197947,0
2363,328,Rivers,Far,Science,1,0,0,0,4,3.2501249159486374,0.4895079389455742,0
2364,231,Oyo,Local,Science,3,0,0,0,4,3.5591740444561712,0.551317764647081,0
2365,296,Rivers,Local,Arts,4,0,0,1,15,2.994055580711323,0.4382940718981113,0
2366,205,Lagos,Regional,Science,3,0,0,0,17,2.3907437794364874,0.31763171164314424,1
2367,213,Enugu,Local,Arts,2,1,0,1,10,2.324015505510174,0.3042860568578815,1
2368,231,Other,Local,Science,4,0,0,1,16,2.677120571854663,0.3749070701267794,0
2369,291,Other,Regional,Management,1,0,0,0,2,2.7537797099849897,0.3902388977528447,0
2370,261,Other,Local,Science,1,1,0,1,17,2.2920206680805943,0.2978870893719656,0
2371,336,Other,Far,Science,2,0,1,0,3,2.613749471117041,0.36223284997925487,0
2372,345,Rivers,Far,Management,1,1,1,0,18,3.727566819551484,0.5849963196661435,0
2373,221,Other,Far,Arts,1,0,0,1,8,4.51873008615559,0.7432289729869648,0
2374,200,Lagos,Regional,Management,1,1,0,1,4,3.8043693710967705,0.6003568299752009,0
2375,221,Oyo,Far,Science,1,0,1,1,3,4.24468886894945,0.6884207295457367,0
2376,320,Oyo,Far,Science,1,0,0,1,15,3.9792947745869585,0.6353419106732384,0
2377,292,Lagos,Regional,Arts,1,0,0,0,9,3.8665042627186756,0.6127838082995819,0
2378,284,Other,Local,Management,1,1,1,0,8,2.9297629895541375,0.4254355536666743,0
2379,196,Other,Far,Science,4,0,0,1,15,3.312728702709558,0.5020286962977584,0
2380,299,Kano,Far,Management,1,0,1,1,19,2.863504526035183,0.4121838609628833,0
2381,316,Other,Regional,Arts,4,1,2,0,16,3.0247142701330985,0.4444258097824665,0
2382,348,Lagos,Local,Management,3,0,0,1,17,3.2545336803092693,0.49038969181770065,0
2383,308,Enugu,Regional,Science,2,0,1,1,14,3.770852921263222,0.5936535400084911,0
2384,309,Enugu,Local,Science,1,0,0,1,19,3.5386587052120992,0.5472146967982666,0
2385,239,Enugu,Far,Management,2,1,1,0,8,3.070536589588515,0.45359027367354976,0
2386,227,Other,Far,Management,1,0,1,1,5,3.2444309927133332,0.48836915429851335,0
2387,208,Other,Local,Arts,4,1,0,1,5,3.5467709393548215,0.548837143626811,0
2388,276,Other,Regional,Science,1,0,0,0,10,3.733915550446268,0.5862660658451004,0
2389,189,Kano,Local,Science,3,1,0,0,19,1.984803869394238,0.23644372963469434,1
2390,237,Other,Regional,Arts,2,0,0,1,2,2.3380888288808506,0.30710072153201684,1
2391,200,Lagos,Local,Science,2,0,3,1,11,4.085848427151474,0.6566526411861415,0
2392,207,Other,Regional,Science,3,1,0,1,14,3.151304344055154,0.46974382456687747,0
2393,213,Rivers,Local,Science,4,0,0,1,6,2.860738725306417,0.41163070081713016,0
2394,187,Lagos,Local,Management,4,0,0,1,17,2.989200421659169,0.43732304008768064,1
2395,258,Oyo,Local,Science,3,1,0,1,14,2.989035755538757,0.43729010686359815,0
2396,324,Kano,Local,Arts,2,0,1,1,7,3.646350225219499,0.5687530007997466,0
2397,266,Kano,Regional,Arts,1,0,0,1,8,2.3135868848153867,0.3022003327189241,0
2398,267,Rivers,Local,Arts,4,0,1,0,14,3.2198221971974093,0.48344739519532864,0
2399,248,Lagos,Regional,Arts,1,0,0,1,15,3.3968941835603235,0.5188617924679114,0
2400,339,Kano,Far,Science,2,0,0,1,19,3.5170143332524026,0.5428858224063273,0
2401,266,Lagos,Far,Arts,1,0,0,1,2,3.3782911969682345,0.5151411951494936,0
2402,280,Rivers,Far,Management,3,0,0,1,4,3.612724984251223,0.5620279526060913,0
2403,187,Lagos,Far,Arts,4,0,0,0,2,2.74184307915335,0.38785157158651673,1
2404,256,Oyo,Local,Management,4,0,0,1,1,2.4465578141400357,0.3287945185838539,0
2405,266,Kano,Local,Management,3,0,2,0,1,5.0,0.8394829557558467,0
2406,222,Other,Regional,Management,3,0,4,1,3,2.9589882523406112,0.431280606223969,1
2407,308,Other,Far,Science,4,0,0,0,2,3.0524364234763457,0.4499702404511159,0
2408,288,Kano,Far,Arts,4,1,0,1,8,3.7422720781743077,0.5879373713907083,0
2409,331,Other,Local,Arts,4,1,0,1,11,4.476871433755393,0.7348572425069254,0
2410,331,Other,Local,Science,2,0,1,1,8,2.7643775064522433,0.39235845704629546,0
2411,196,Other,Local,Arts,2,1,0,1,18,2.4009477854483796,0.31967251284552267,1
2412,312,Enugu,Regional,Science,2,0,0,1,11,2.206277319366712,0.2807384196291891,0
2413,327,Lagos,Regional,Arts,1,1,0,1,15,4.474484977202341,0.7343799511963149,0
2414,200,Oyo,Local,Arts,2,1,0,0,0,2.3695144108311728,0.3133858379220813,1
2415,237,Oyo,Regional,Arts,4,1,0,1,9,3.1779552507875466,0.475074005913356,0
2416,338,Oyo,Regional,Management,2,0,0,1,9,2.418172134365625,0.32311738262897177,0
2417,289,Rivers,Regional,Science,4,1,0,1,3,2.041315265633357,0.2477460088825182,0
2418,318,Other,Local,Science,3,0,0,0,10,2.966099717525051,0.43270289926085703,0
2419,322,Other,Far,Science,1,0,2,1,10,2.449770666927072,0.32943708914126113,0
2420,314,Kano,Regional,Management,1,0,0,1,10,2.64669725966135,0.3688224076881167,0
2421,207,Lagos,Far,Arts,3,0,0,1,5,4.804884077933924,0.8004597713426315,0
2422,230,Kano,Far,Arts,4,0,2,0,14,3.5399168833379226,0.5474663324234312,0
2423,184,Other,Local,Science,1,0,0,0,1,3.9451756156431914,0.6285180788844851,0
2424,184,Oyo,Local,Arts,2,0,0,1,20,3.8597276502794027,0.6114284858117273,0
2425,273,Oyo,Regional,Science,4,0,1,1,2,3.1193112615367804,0.4633452080632028,0
2426,275,Rivers,Local,Management,1,0,0,1,4,2.848225312497901,0.409128018255427,0
2427,187,Enugu,Far,Management,3,0,0,1,10,3.3991476894888937,0.5193124936536255,0
2428,243,Rivers,Regional,Management,4,0,1,1,20,3.3347606159459957,0.5064350789450459,0
2429,317,Enugu,Far,Management,1,0,0,1,11,2.744955666267754,0.3884740890093975,0
2430,217,Other,Local,Arts,3,0,0,1,2,3.3038782643734885,0.5002586086305445,0
2431,290,Other,Local,Management,4,1,0,1,8,2.6349362346429666,0.3664702026844401,0
2432,291,Other,Regional,Arts,2,0,0,1,2,3.0628336554873283,0.45204968685331237,0
2433,260,Other,Local,Arts,4,0,3,1,1,2.9317732203861304,0.4258375998330728,0
2434,315,Rivers,Regional,Science,2,0,3,1,5,2.184901925915377,0.2764633409389221,0
2435,283,Enugu,Far,Science,4,0,0,1,5,1.3190734295102642,0.10329764165789956,1
2436,332,Oyo,Local,Arts,3,0,0,0,16,2.448749400048241,0.32923283576549495,0
2437,252,Other,Regional,Arts,2,0,0,0,7,4.643283731669041,0.768139702089655,0
2438,228,Lagos,Local,Science,2,0,0,1,0,2.9522545743706177,0.42993387062997024,0
2439,215,Rivers,Local,Management,4,0,0,1,7,3.8207745287171235,0.6036378614992715,0
2440,305,Lagos,Far,Science,1,0,0,1,14,1.5004438855253135,0.13957173286090946,1
2441,247,Oyo,Far,Science,2,0,0,1,17,2.393371145628538,0.3181571848815543,1
2442,257,Rivers,Regional,Management,4,0,0,0,12,2.1164083061101198,0.2627646169778707,1
2443,284,Rivers,Far,Arts,3,1,1,1,7,3.0381599919303084,0.4471149541419084,0
2444,348,Lagos,Regional,Management,4,1,1,0,19,5.0,0.8394829557558467,0
2445,301,Rivers,Local,Arts,4,0,0,1,17,3.5681911545823346,0.5531211866723137,0
2446,298,Other,Local,Management,2,0,0,0,12,4.55649002662247,0.7507809610803406,0
2447,293,Kano,Far,Arts,1,0,1,0,13,2.9964506178514694,0.4387730793261406,0
2448,189,Oyo,Local,Science,3,1,2,0,14,4.291895499084058,0.6978620555726583,0
2449,328,Oyo,Regional,Science,2,1,0,1,5,4.858605365346313,0.8112040288251093,0
2450,343,Other,Regional,Science,2,0,0,0,0,3.1125047468716334,0.4619839051301734,0
2451,319,Lagos,Regional,Management,2,1,4,1,6,2.768588231018108,0.3932006019594684,0
2452,270,Other,Regional,Science,3,1,0,0,0,2.145751250407878,0.2686332058374224,1
2453,181,Enugu,Local,Science,1,1,0,0,14,2.9527517931384244,0.43003331438353165,1
2454,297,Other,Local,Science,3,1,0,1,5,3.265517340160633,0.49258642378797335,0
2455,192,Other,Regional,Management,3,0,0,0,4,4.82476289387932,0.8044355345317107,0
2456,339,Kano,Regional,Science,1,0,0,0,11,2.164020820723131,0.27228711990047294,0
2457,274,Lagos,Regional,Management,3,1,0,0,2,3.247729514957583,0.48902885874736335,0
2458,323,Kano,Regional,Science,4,1,0,1,19,1.7485535028883064,0.18919365633350804,0
2459,211,Enugu,Local,Science,3,0,0,0,13,2.8585897369291455,0.4112009031416759,1
2460,211,Kano,Far,Science,2,0,0,0,5,3.449116285929615,0.5293062129417698,0
2461,303,Kano,Regional,Management,3,0,3,0,3,3.610066522150847,0.5614962601860161,0
2462,190,Enugu,Local,Management,2,0,0,0,14,3.6712184637135374,0.5737266484985543,0
2463,189,Lagos,Regional,Science,3,0,0,1,16,3.5179232263094766,0.5430676010177421,0
2464,194,Lagos,Far,Science,2,0,0,1,4,3.664337552076993,0.5723504661712454,0
2465,196,Rivers,Far,Management,2,0,0,1,5,3.2365913032021307,0.48680121639627294,0
2466,347,Lagos,Local,Science,2,0,3,1,9,2.361706955208823,0.31182434679761134,0
2467,325,Rivers,Regional,Science,1,1,0,0,8,1.7186744290559552,0.1832178415670378,1
2468,332,Enugu,Local,Science,3,1,0,1,3,2.7626497426102268,0.39201290427789215,0
2469,238,Enugu,Local,Science,3,1,0,1,8,3.0923076535494163,0.45794448646573005,0
2470,257,Other,Regional,Science,4,0,0,1,7,4.2031454377403845,0.6801120433039236,0
2471,303,Enugu,Regional,Science,4,1,0,1,2,3.1195186598750504,0.4633866877308568,0
2472,293,Enugu,Regional,Science,4,1,0,1,19,3.042744772626646,0.44803191028117595,0
2473,201,Rivers,Local,Management,3,0,1,1,0,3.508421701473424,0.5411672960505316,0
2474,337,Other,Local,Science,1,0,0,1,19,2.9839904100390386,0.43628103776365446,0
2475,211,Other,Regional,Management,2,1,0,0,4,3.848433599157551,0.609169675587357,0
2476,292,Other,Local,Science,3,0,0,0,2,4.783466894707103,0.7961763346972673,0
2477,299,Oyo,Local,Arts,1,1,0,1,3,4.952628411368561,0.830008638029559,0
2478,328,Lagos,Local,Science,1,0,0,1,18,3.2776325017955914,0.49500945611496505,0
2479,301,Kano,Local,Management,3,1,0,1,14,3.4695138917563586,0.5333857341071184,0
2480,211,Lagos,Local,Science,2,0,1,1,18,4.463084896298787,0.7320999350156041,0
2481,298,Other,Regional,Management,1,1,0,0,15,3.0800303816829833,0.4554890320924434,0
2482,218,Oyo,Local,Science,3,0,0,1,7,3.7433537135393435,0.5881536984637155,0
2483,191,Oyo,Local,Science,2,1,0,1,13,2.2918718962513402,0.2978573350061148,1
2484,197,Rivers,Regional,Management,4,1,0,1,4,2.951328681380002,0.4297486920318472,0
2485,328,Other,Local,Arts,1,1,0,0,0,4.124891693316246,0.664461294419096,0
2486,320,Kano,Regional,Science,1,1,0,1,18,2.6254434929699015,0.3645716543498271,0
2487,328,Lagos,Local,Management,3,0,0,1,4,3.097559057016258,0.45899476715909837,0
2488,305,Rivers,Local,Science,3,0,0,1,2,1.9406322835183045,0.22760941245950767,0
2489,315,Enugu,Local,Science,2,0,0,1,16,4.8046146356077095,0.8004058828773887,0
2490,225,Enugu,Local,Management,4,0,0,0,6,4.210422455853523,0.6815674469265514,0
2491,283,Other,Regional,Science,4,0,0,1,16,3.350479652922199,0.5095788863402866,0
2492,314,Lagos,Far,Management,3,0,0,0,12,3.6060102976658626,0.5606850152890193,0
2493,330,Enugu,Local,Science,3,1,0,1,13,3.516718485554695,0.5428266528667858,0
2494,265,Enugu,Local,Management,2,0,0,1,11,4.307449402424629,0.7009728362407726,0
2495,329,Kano,Regional,Arts,3,1,0,1,10,2.7849599661029023,0.3964749489764272,0
2496,268,Other,Regional,Management,2,0,0,0,0,3.7858140959425857,0.5966457749443639,0
2497,201,Other,Far,Arts,2,0,0,1,2,4.061933199081739,0.6518695955721946,0
2498,271,Oyo,Local,Science,4,0,1,1,11,4.172260776381166,0.6739351110320799,0
2499,208,Other,Far,Arts,2,0,4,1,8,1.392503292934642,0.11798361434277516,1
2500,192,Oyo,Local,Science,4,0,0,0,1,2.7205804173878843,0.38359903923342364,1
2501,181,Kano,Local,Management,4,0,0,0,13,2.384663502958477,0.3164156563475421,1
2502,208,Oyo,Far,Management,4,0,0,0,4,3.319670628456549,0.5034170814471566,0
2503,206,Rivers,Regional,Arts,3,0,0,1,2,1.5871758243885823,0.1569181206335632,1
2504,229,Kano,Regional,Management,4,0,0,1,11,1.5635016872435177,0.15218329320455026,1
2505,274,Lagos,Regional,Science,2,0,1,1,11,4.936075993501008,0.8266981544560484,0
2506,330,Oyo,Regional,Arts,3,0,0,1,20,3.6941515106106726,0.5783132578779813,0
2507,267,Oyo,Local,Science,2,0,5,0,6,3.2968073945590497,0.4988444346676567,0
2508,223,Kano,Regional,Arts,3,0,0,0,0,3.490938118271186,0.537670579410084,0
2509,201,Oyo,Local,Science,2,0,0,0,2,3.317072738999344,0.5028975035557155,0
2510,350,Other,Far,Management,1,0,1,1,10,3.997880525241221,0.6390590608040909,0
2511,344,Lagos,Far,Science,1,0,2,0,12,2.694044646348817,0.3782918850256102,0
2512,276,Kano,Local,Arts,1,0,1,0,9,3.3492918608588558,0.5093413279276179,0
2513,182,Other,Local,Science,2,1,0,1,18,3.3819370143501724,0.5158703586258813,0
2514,297,Kano,Local,Management,3,0,0,1,3,2.36251363323333,0.3119856824025128,0
2515,198,Oyo,Local,Science,4,0,0,1,4,4.221586447250442,0.6838002452059352,0
2516,202,Lagos,Far,Arts,4,0,0,1,10,2.8434586080788726,0.4081746773716213,1
2517,336,Enugu,Local,Science,2,1,0,0,8,4.013937335847121,0.6422704229252709,0
2518,209,Oyo,Local,Management,2,0,3,1,12,3.291930181097184,0.49786899197528356,0
2519,218,Oyo,Far,Science,2,0,0,1,16,4.506867865927247,0.7408565289412962,0
2520,287,Other,Far,Management,2,0,1,1,14,2.366896729182781,0.3128623015924029,0
2521,290,Other,Regional,Science,4,0,0,1,12,2.3321929587916403,0.30592154751417483,0
2522,204,Other,Regional,Management,3,0,0,1,20,2.4754435271965534,0.3345716611951574,1
2523,307,Oyo,Regional,Science,4,0,1,0,10,3.3066364404114994,0.5008102438381467,0
2524,290,Lagos,Far,Science,2,0,0,1,0,4.433174716622564,0.7261178990803596,0
2525,315,Enugu,Regional,Arts,1,0,0,0,7,4.4744748945322,0.7343779346622867,0
2526,285,Lagos,Regional,Science,4,0,0,0,4,1.352025119649248,0.10988797968569636,1
2527,323,Other,Local,Science,1,1,0,1,15,3.399765728978031,0.519436101551453,0
2528,251,Rivers,Local,Management,1,0,5,0,3,0.6296371115879817,0.1,1
2529,308,Enugu,Regional,Management,2,0,0,1,18,3.836025435028028,0.6066880427614524,0
2530,287,Kano,Far,Management,4,0,0,0,17,4.094535531916166,0.6583900621390799,0
2531,184,Other,Far,Science,3,0,0,0,1,3.1678045802462518,0.4730438718050971,1
2532,182,Other,Far,Science,4,0,0,1,12,3.2671852619958037,0.49292000815500747,0
2533,311,Rivers,Regional,Arts,3,1,0,1,15,3.258911114352192,0.49126517862628516,0
2534,283,Other,Regional,Science,3,1,0,0,7,2.572446465007003,0.3539722487572473,0
2535,243,Kano,Far,Management,2,0,2,1,18,3.5453646282571842,0.5485558814072836,0
2536,285,Enugu,Regional,Science,3,0,1,1,2,3.0148735986773945,0.44245767549132564,0
2537,277,Other,Local,Management,4,0,0,0,18,3.944233367431695,0.6283296292421857,0
2538,189,Rivers,Regional,Arts,4,0,0,0,16,3.1090984523846164,0.46130264623277006,1
2539,328,Other,Far,Management,1,0,0,1,8,2.511181514809393,0.34171925871772535,0
2540,307,Lagos,Local,Science,3,0,1,1,20,1.9713082633075918,0.2337446084173651,1
2541,225,Lagos,Far,Management,2,1,0,1,20,1.7087481399554303,0.1812325837469328,1
2542,334,Other,Local,Science,2,0,0,1,16,4.250007475163549,0.6894844507885565,0
2543,245,Lagos,Regional,Arts,4,0,0,1,0,2.8337685177127847,0.4062366592984037,0
2544,348,Other,Regional,Management,3,1,0,0,3,3.470859352065319,0.5336548261689106,0
2545,291,Other,Regional,Science,2,0,0,1,14,4.626583913395615,0.7647997384349698,0
2546,192,Lagos,Local,Arts,3,1,0,1,11,2.749756534961687,0.38943426274818416,1
2547,316,Enugu,Far,Arts,3,1,3,0,16,2.6980180124950772,0.37908655825486215,0
2548,343,Kano,Regional,Science,1,0,0,1,11,3.0942705981157412,0.45833707537899504,0
2549,265,Rivers,Local,Arts,2,0,0,1,15,3.2235461603359945,0.48419218782304563,0
2550,269,Lagos,Regional,Science,1,0,0,0,12,4.710041080204677,0.7814911717967822,0
2551,237,Kano,Local,Science,2,0,0,0,10,4.45265647527529,0.7300142508109049,0
2552,233,Rivers,Local,Arts,3,1,0,0,14,3.696700332725398,0.5788230223009264,0
2553,191,Rivers,Local,Arts,2,0,0,0,15,4.359531015197494,0.7113891587953456,0
2554,193,Other,Far,Science,4,0,1,1,5,3.057424789945715,0.4509679137449898,1
2555,300,Other,Regional,Management,3,0,0,0,10,3.439331653750783,0.5273492865060033,0
2556,341,Oyo,Regional,Management,2,0,0,1,14,2.958789084369044,0.43124077262965554,0
2557,300,Enugu,Local,Arts,1,0,0,1,4,2.1677052939362884,0.27302401454310443,0
2558,199,Other,Local,Arts,1,0,0,1,2,4.163099793434876,0.6721029144428219,0
2559,254,Rivers,Far,Science,3,0,0,1,1,3.6253589871918885,0.5645547531942244,0
2560,323,Oyo,Regional,Management,1,0,0,1,0,3.214458778738931,0.482374711503633,0
2561,249,Other,Far,Arts,3,0,0,1,14,3.19802572055026,0.47908809986589873,0
2562,235,Rivers,Local,Science,3,1,2,1,1,1.9950281032747934,0.23848857641080545,1
2563,280,Oyo,Local,Arts,3,0,0,1,19,2.418019733477828,0.32308690245141236,0
2564,311,Other,Far,Science,2,1,0,0,5,3.46892253609122,0.5332674629740908,0
2565,290,Other,Regional,Science,3,0,0,0,11,2.7767098661803953,0.3948249289919258,0
2566,304,Oyo,Local,Arts,1,0,0,1,20,3.0258295670260082,0.4446488691610484,0
2567,311,Kano,Local,Arts,4,0,0,1,15,3.116275148176719,0.4627379853911905,0
2568,199,Rivers,Far,Arts,2,0,1,1,13,2.6540249847863118,0.3702879527131091,1
